"Sex","bcl_YM","bcl_YMrc","bcl_Age","TestType","PT_DRA","PT_DRP","PT_OF","PT_N","PT_SM","GenCoeff","InbrdCoeff","altDogID"
1,201902,201902,56,2,4,4,4,4,5,12.93,0.09,"R13848"
1,201902,201902,56,2,5,3,3,3,4,12.93,0.09,"R13849"
1,201902,201902,56,2,3,2,3,2,2,12.93,0.09,"R13850"
1,201902,201902,56,2,3,2,3,2,2,12.93,0.09,"R13851"
2,201902,201902,56,2,2,2,2,3,2,12.93,0.09,"R13852"
2,201902,201902,57,2,4,3,3,3,4,12.93,0.09,"R13853"
2,201902,201902,57,2,3,3,3,4,4,12.93,0.09,"R13854"
2,201902,201902,57,2,3,4,3,2,4,12.93,0.09,"R13855"
2,201902,201902,57,2,4,2,3,3,3,12.93,0.09,"R13856"
1,201902,201902,53,2,3,4,3,3,4,14.16,0.1,"R13857"
1,201902,201902,53,2,5,2,3,3,4,14.16,0.1,"R13858"
2,201902,201902,53,2,3,2,4,2,4,14.16,0.1,"R13859"
1,201902,201902,53,2,3,3,4,3,4,14.16,0.1,"R13860"
2,201902,201902,53,2,3,4,4,2,4,14.16,0.1,"R13861"
2,201902,201902,53,2,3,2,4,2,2,14.16,0.1,"R13862"
1,201902,201902,53,2,4,2,4,3,4,14.16,0.1,"R13863"
2,201902,201902,59,2,5,3,3,3,4,15.97,0.15,"R13864"
2,201902,201902,59,2,4,3,4,4,5,15.97,0.15,"R13865"
2,201902,201902,59,2,4,3,3,4,4,15.97,0.15,"R13866"
1,201902,201902,54,2,4,2,4,2,3,13.36,0.08,"R13867"
2,201902,201902,54,2,4,3,3,2,4,13.36,0.08,"R13868"
2,201902,201902,54,2,3,3,3,2,4,13.36,0.08,"R13869"
2,201902,201902,54,2,3,4,3,3,4,13.36,0.08,"R13870"
1,201902,201902,54,2,3,3,4,3,4,13.36,0.08,"R13871"
2,201902,201902,54,2,3,4,3,3,4,13.36,0.08,"R13872"
1,201902,201902,60,2,4,3,4,3,5,14.21,0.12,"R13873"
2,201902,201902,60,2,4,5,4,4,5,14.21,0.12,"R13874"
2,201902,201902,60,2,3,5,3,3,4,14.21,0.12,"R13875"
2,201902,201902,54,2,3,3,4,3,4,15.6,0.15,"R13876"
2,201902,201902,54,2,3,4,4,3,4,15.6,0.15,"R13877"
1,201902,201902,54,2,4,2,3,2,2,15.6,0.15,"R13878"
1,201902,201902,54,2,4,2,2,2,3,15.6,0.15,"R13879"
2,201902,201902,54,2,4,3,3,3,4,15.6,0.15,"R13880"
2,201902,201902,54,2,4,3,3,3,4,15.6,0.15,"R13881"
2,201902,201902,54,2,4,3,3,4,4,15.6,0.15,"R13882"
1,201902,201902,54,2,5,3,3,3,4,15.6,0.15,"R13883"
2,201902,201902,55,2,3,4,4,4,5,15.6,0.14,"R13884"
1,201902,201902,55,2,2,4,2,2,2,15.6,0.14,"R13885"
1,201902,201902,55,2,4,4,4,4,4,15.6,0.14,"R13886"
2,201902,201902,54,2,3,4,4,3,4,15.6,0.14,"R13887"
1,201902,201902,54,2,2,4,4,3,2,15.6,0.14,"R13888"
1,201902,201902,54,2,3,4,4,3,4,15.6,0.14,"R13889"
1,201902,201902,54,2,3,4,4,3,4,15.6,0.14,"R13890"
1,201902,201902,54,2,3,4,3,3,4,15.6,0.14,"R13891"
1,201902,201902,55,2,3,4,3,3,4,15.6,0.14,"R13892"
2,201903,201903,57,2,4,3,3,4,4,15.47,0.13,"R13893"
2,201903,201903,57,2,4,2,3,2,2,15.47,0.13,"R13894"
2,201903,201903,57,2,3,3,3,3,4,15.47,0.13,"R13895"
2,201903,201903,57,2,3,4,3,3,4,15.47,0.13,"R13896"
2,201903,201903,57,2,3,4,4,3,4,15.47,0.13,"R13897"
2,201903,201903,58,2,4,2,2,2,2,15.47,0.13,"R13898"
2,201903,201903,58,2,3,4,3,3,4,15.47,0.13,"R13899"
1,201903,201903,58,2,3,5,3,3,4,15.47,0.13,"R13900"
2,201903,201903,58,2,4,2,3,2,3,15.47,0.13,"R13901"
2,201903,201903,58,2,4,2,3,2,3,15.47,0.13,"R13902"
2,201903,201903,52,2,5,2,2,2,2,12.6,0.03,"R13903"
2,201903,201903,52,2,4,2,3,3,4,12.6,0.03,"R13904"
2,201903,201903,52,2,4,3,3,3,4,12.6,0.03,"R13905"
2,201903,201903,52,2,3,4,3,3,4,12.6,0.03,"R13906"
1,201903,201903,52,2,3,4,3,3,4,12.6,0.03,"R13907"
2,201903,201903,53,2,4,2,2,2,2,12.6,0.03,"R13908"
2,201903,201903,53,2,5,2,3,2,4,12.6,0.03,"R13909"
2,201903,201903,53,2,3,4,4,3,4,12.6,0.03,"R13910"
2,201903,201903,53,2,3,3,3,3,4,12.6,0.03,"R13911"
2,201903,201903,55,2,5,2,2,3,2,15.53,0.16,"R13912"
2,201903,201903,55,2,4,2,3,2,4,15.53,0.16,"R13913"
1,201903,201903,55,2,4,3,4,3,4,15.53,0.16,"R13914"
2,201903,201903,55,2,3,4,4,3,4,15.53,0.16,"R13915"
2,201903,201903,55,2,3,3,3,3,4,15.53,0.16,"R13916"
1,201903,201903,55,2,3,4,3,3,4,15.53,0.16,"R13917"
1,201903,201903,55,2,5,2,3,3,2,15.53,0.16,"R13918"
2,201903,201903,53,2,3,4,4,3,4,15.22,0.11,"R13919"
2,201903,201903,53,2,3,1,2,2,2,15.22,0.11,"R13920"
1,201903,201903,53,2,3,4,4,3,4,15.22,0.11,"R13921"
2,201903,201903,53,2,3,4,3,3,4,15.22,0.11,"R13922"
2,201903,201903,53,2,3,5,3,3,4,15.22,0.11,"R13923"
2,201903,201903,54,2,3,4,5,4,5,15.25,0.14,"R13924"
2,201903,201903,54,2,4,5,5,3,5,15.25,0.14,"R13925"
1,201903,201903,54,2,5,3,5,3,5,15.25,0.14,"R13926"
1,201903,201903,54,2,5,3,4,3,4,15.25,0.14,"R13927"
2,201903,201903,54,2,3,3,3,2,4,15.25,0.14,"R13928"
2,201903,201903,54,2,5,3,4,3,3,13.3,0.06,"R13929"
2,201903,201903,54,2,3,2,5,2,2,13.3,0.06,"R13930"
2,201903,201903,54,2,4,3,5,4,3,13.3,0.06,"R13931"
2,201903,201903,54,2,2,4,5,4,4,13.3,0.06,"R13932"
1,201903,201903,54,2,4,5,5,5,5,13.3,0.06,"R13933"
2,201903,201903,54,2,3,4,5,4,4,13.3,0.06,"R13934"
1,201903,201903,58,2,5,3,5,3,3,14.26,0.1,"R13935"
2,201903,201903,57,2,5,2,2,3,2,14.26,0.1,"R13936"
1,201903,201903,57,2,5,3,4,3,4,14.26,0.1,"R13937"
2,201903,201903,57,2,3,3,5,3,4,14.26,0.1,"R13938"
1,201903,201903,58,2,4,4,5,3,3,14.26,0.1,"R13939"
1,201903,201903,58,2,4,3,5,3,3,14.26,0.1,"R13940"
1,201903,201903,58,2,4,4,5,4,4,14.26,0.1,"R13941"
2,201904,201904,58,2,3,3,4,3,4,13.76,0.09,"R13942"
1,201904,201904,58,2,4,3,3,3,4,13.76,0.09,"R13943"
1,201904,201904,59,2,5,2,2,3,3,13.76,0.09,"R13944"
1,201904,201904,58,2,4,2,3,3,3,13.76,0.09,"R13945"
2,201904,201904,58,2,4,3,3,4,4,13.76,0.09,"R13946"
1,201904,201904,59,2,4,3,3,3,4,13.76,0.09,"R13947"
1,201904,201904,59,2,3,3,4,3,4,13.76,0.09,"R13948"
1,201904,201904,59,2,4,1,2,3,2,13.76,0.09,"R13949"
1,201904,201904,56,2,5,3,4,3,4,13.4,0.08,"R13950"
2,201904,201904,56,2,3,3,3,3,4,13.4,0.08,"R13951"
2,201904,201904,56,2,3,2,3,2,2,13.4,0.08,"R13952"
1,201904,201904,56,2,3,4,4,3,4,13.4,0.08,"R13953"
1,201904,201904,55,2,4,2,3,2,4,15.66,0.15,"R13954"
2,201904,201904,55,2,3,3,3,3,4,15.66,0.15,"R13955"
1,201904,201904,55,2,3,2,3,1,2,15.66,0.15,"R13956"
1,201904,201904,55,2,4,3,4,3,5,15.66,0.15,"R13957"
1,201904,201904,55,2,4,4,4,4,5,14.04,0.08,"R13958"
2,201904,201904,55,2,4,2,3,2,2,14.04,0.08,"R13959"
1,201904,201904,55,2,4,3,4,3,4,14.04,0.08,"R13960"
1,201904,201904,55,2,3,4,3,3,4,14.04,0.08,"R13961"
1,201904,201904,55,2,4,2,3,3,4,14.04,0.08,"R13962"
2,201904,201904,55,2,4,3,3,3,4,14.04,0.08,"R13963"
2,201904,201904,55,2,4,2,3,3,4,14.04,0.08,"R13964"
2,201904,201904,55,2,3,4,3,3,4,14.04,0.08,"R13965"
1,201904,201904,56,2,3,3,2,3,3,15.29,0.14,"R13966"
1,201904,201904,56,2,4,2,3,3,4,15.29,0.14,"R13967"
1,201904,201904,56,2,5,3,3,3,4,15.29,0.14,"R13968"
1,201904,201904,56,2,4,1,2,2,1,15.29,0.14,"R13969"
1,201904,201904,56,2,3,4,3,3,4,15.29,0.14,"R13970"
2,201904,201904,56,2,3,4,3,3,4,15.29,0.14,"R13971"
2,201904,201904,56,2,4,4,4,3,5,15.29,0.14,"R13972"
2,201904,201904,56,2,3,4,3,3,4,15.29,0.14,"R13973"
1,201904,201904,53,2,3,4,3,3,4,16.42,0.16,"R13974"
1,201904,201904,53,2,4,3,3,3,4,16.42,0.16,"R13975"
1,201904,201904,53,2,3,5,3,4,5,16.42,0.16,"R13976"
2,201904,201904,53,2,3,2,2,2,2,16.42,0.16,"R13977"
2,201904,201904,53,2,5,3,3,3,4,16.42,0.16,"R13978"
1,201904,201904,54,2,3,4,4,3,4,16.42,0.16,"R13979"
2,201904,201904,54,2,2,4,2,3,2,16.42,0.16,"R13980"
2,201904,201904,54,2,2,5,2,2,3,16.42,0.16,"R13981"
1,201904,201904,54,2,4,3,3,3,4,16.42,0.16,"R13982"
2,201904,201904,53,2,4,2,3,3,2,15.64,0.15,"R13983"
1,201904,201904,53,2,4,1,2,2,2,15.64,0.15,"R13984"
2,201904,201904,53,2,3,4,4,4,5,15.64,0.15,"R13985"
2,201904,201904,53,2,3,4,3,4,4,15.64,0.15,"R13986"
1,201904,201904,53,2,3,4,4,3,4,15.64,0.15,"R13987"
1,201905,201905,55,2,3,3,4,3,4,13.06,0.08,"R13988"
1,201905,201905,55,2,4,1,3,2,2,13.06,0.08,"R13989"
1,201905,201905,55,2,4,1,2,2,2,13.06,0.08,"R13990"
2,201905,201905,55,2,3,5,4,3,4,13.06,0.08,"R13991"
2,201905,201905,55,2,4,3,4,3,4,13.06,0.08,"R13992"
1,201905,201905,55,2,5,2,2,2,2,13.06,0.08,"R13993"
2,201905,201905,55,2,4,5,5,4,5,13.06,0.08,"R13994"
2,201905,201905,52,2,4,3,4,3,4,14.65,0.12,"R13995"
2,201905,201905,52,2,3,4,4,3,4,14.65,0.12,"R13996"
1,201905,201905,52,2,3,4,3,3,4,14.65,0.12,"R13997"
2,201905,201905,52,2,3,4,4,3,4,14.65,0.12,"R13998"
1,201905,201905,52,2,4,2,3,3,4,14.65,0.12,"R13999"
2,201905,201905,52,2,4,2,3,2,3,14.65,0.12,"R14000"
1,201905,201905,56,2,3,5,4,3,4,13.82,0.08,"R14001"
1,201905,201905,56,2,3,4,4,3,4,13.82,0.08,"R14002"
1,201905,201905,56,2,4,5,5,5,5,13.82,0.08,"R14003"
1,201905,201905,55,2,4,2,2,4,4,13.82,0.08,"R14004"
1,201905,201905,56,2,4,3,3,3,4,13.82,0.08,"R14005"
1,201905,201905,51,2,4,2,3,1,2,14.52,0.1,"R14006"
1,201905,201905,51,2,3,4,3,3,4,14.52,0.1,"R14007"
2,201905,201905,51,2,4,3,4,4,5,14.52,0.1,"R14008"
1,201905,201905,51,2,4,2,4,2,3,14.52,0.1,"R14009"
2,201905,201905,51,2,5,2,4,2,2,14.52,0.1,"R14010"
2,201905,201905,51,2,3,1,3,1,2,14.52,0.1,"R14012"
2,201905,201905,53,2,4,1,3,1,2,15.6,0.15,"R14013"
2,201905,201905,53,2,4,2,4,2,3,15.6,0.15,"R14014"
1,201905,201905,53,2,3,3,4,3,5,15.6,0.15,"R14015"
1,201905,201905,58,2,3,3,3,3,4,15.6,0.15,"R14016"
1,201905,201905,58,2,3,3,3,3,3,15.6,0.15,"R14017"
1,201905,201905,53,2,4,4,4,3,5,15.6,0.15,"R14018"
2,201905,201905,58,2,4,3,4,3,4,10.77,0.01,"R14019"
1,201905,201905,58,2,4,2,4,2,3,10.77,0.01,"R14020"
2,201905,201905,55,2,3,3,3,3,2,10.77,0.01,"R14021"
1,201906,201906,57,2,4,3,4,4,5,15.74,0.15,"R14022"
1,201906,201906,57,2,4,2,3,3,4,15.74,0.15,"R14023"
2,201906,201906,57,2,4,4,4,4,5,15.74,0.15,"R14024"
1,201906,201906,57,2,4,3,3,3,4,15.74,0.15,"R14025"
2,201906,201906,58,2,5,3,3,4,4,15.74,0.15,"R14026"
1,201906,201906,58,2,4,2,2,3,2,15.74,0.15,"R14027"
1,201906,201906,58,2,4,3,4,3,5,15.74,0.15,"R14028"
1,201906,201906,58,2,4,3,4,4,4,15.74,0.15,"R14029"
2,201906,201906,59,2,4,2,2,3,4,12.92,0.06,"R14030"
1,201906,201906,60,2,5,2,2,2,2,12.92,0.06,"R14031"
2,201906,201906,59,2,4,1,1,1,2,12.92,0.06,"R14032"
1,201906,201906,60,2,5,2,2,2,2,12.92,0.06,"R14033"
1,201906,201906,60,2,4,4,4,2,5,12.92,0.06,"R14034"
2,201906,201906,59,2,4,3,3,3,4,12.92,0.06,"R14035"
1,201906,201906,60,2,4,4,5,4,5,12.92,0.06,"R14036"
2,201906,201906,59,2,4,2,1,2,2,12.92,0.06,"R14037"
1,201906,201906,51,2,5,3,5,4,5,15.31,0.14,"R14038"
1,201906,201906,51,2,5,3,5,4,5,15.31,0.14,"R14039"
1,201906,201906,57,2,3,3,4,3,4,15.31,0.14,"R14040"
1,201906,201906,51,2,3,4,5,3,5,15.31,0.14,"R14041"
1,201906,201906,51,2,3,2,5,2,2,15.31,0.14,"R14042"
2,201906,201906,51,2,3,4,5,4,4,15.31,0.14,"R14043"
2,201906,201906,54,2,3,3,3,3,4,15.34,0.14,"R14044"
2,201906,201906,57,2,3,3,4,3,5,15.34,0.14,"R14045"
2,201906,201906,54,2,5,2,3,4,3,15.34,0.14,"R14046"
1,201906,201906,54,2,3,3,3,3,4,15.34,0.14,"R14047"
1,201906,201906,54,2,5,1,2,2,2,15.34,0.14,"R14048"
1,201906,201906,54,2,3,4,3,4,4,15.34,0.14,"R14049"
1,201906,201906,54,2,3,4,3,3,4,15.34,0.14,"R14050"
1,201906,201906,54,2,3,4,4,4,5,15.34,0.14,"R14051"
1,201906,201906,53,2,4,3,4,3,4,10.93,0.00400000118998981,"R14052"
2,201906,201906,53,2,3,4,4,3,4,10.93,0.00400000118998981,"R14053"
2,201906,201906,53,2,4,3,4,3,4,10.93,0.00400000118998981,"R14054"
2,201907,201907,57,2,4,2,3,2,3,12.13,0.03,"R14055"
1,201906,201906,52,2,3,4,3,3,4,12.13,0.03,"R14056"
1,201906,201906,52,2,3,3,3,3,4,12.13,0.03,"R14057"
1,201906,201906,52,2,3,2,2,2,2,12.13,0.03,"R14058"
2,201907,201907,57,2,4,2,4,3,4,12.13,0.03,"R14059"
1,201906,201906,52,2,4,1,1,2,2,12.13,0.03,"R14060"
2,201907,201907,52,2,4,4,4,3,4,15.54,0.15,"R14061"
1,201907,201907,52,2,4,2,3,2,2,15.54,0.15,"R14062"
2,201907,201907,52,2,5,1,3,1,2,15.54,0.15,"R14063"
1,201907,201907,52,2,4,2,4,2,4,15.54,0.15,"R14064"
1,201907,201907,52,2,4,3,4,3,4,15.54,0.15,"R14065"
1,201907,201907,52,2,4,3,3,3,4,15.54,0.15,"R14066"
2,201907,201907,52,2,5,3,3,2,4,15.54,0.15,"R14067"
1,201907,201907,62,2,4,3,3,3,4,15.09,0.14,"R14068"
1,201907,201907,58,2,4,3,3,3,3,15.09,0.14,"R14070"
1,201907,201907,58,2,3,4,3,4,4,15.09,0.14,"R14071"
2,201907,201907,58,2,4,3,4,3,5,15.09,0.14,"R14072"
1,201907,201907,58,2,4,4,4,4,5,15.09,0.14,"R14073"
2,201907,201907,57,2,4,2,2,3,4,13.36,0.07,"R14074"
2,201907,201907,57,2,3,4,4,3,4,13.36,0.07,"R14075"
2,201907,201907,57,2,3,4,4,3,4,13.36,0.07,"R14076"
2,201907,201907,57,2,2,2,2,3,3,13.36,0.07,"R14077"
2,201907,201907,58,2,3,4,4,3,4,13.36,0.07,"R14078"
2,201907,201907,58,2,4,2,3,2,3,13.36,0.07,"R14079"
1,201907,201907,58,2,4,1,1,3,1,13.36,0.07,"R14080"
2,201907,201907,58,2,3,2,3,2,3,15.57,0.16,"R14081"
2,201907,201907,53,2,1,3,2,3,2,15.57,0.16,"R14082"
2,201907,201907,53,2,3,2,3,2,3,15.57,0.16,"R14083"
2,201907,201907,53,2,4,2,2,3,4,15.57,0.16,"R14084"
1,201907,201907,58,2,3,4,2,3,4,15.57,0.16,"R14085"
2,201907,201907,53,2,4,3,4,3,4,15.57,0.16,"R14086"
2,201907,201907,53,2,3,3,3,3,4,15.57,0.16,"R14087"
1,201907,201907,53,2,3,2,2,3,2,13.88,0.1,"R14088"
2,201907,201907,53,2,4,2,2,3,3,13.88,0.1,"R14089"
1,201907,201907,53,2,3,4,3,3,4,13.88,0.1,"R14090"
2,201907,201907,53,2,4,3,4,3,4,13.88,0.1,"R14091"
2,201907,201907,53,2,3,4,3,3,5,13.88,0.1,"R14092"
1,201907,201907,53,2,3,3,3,3,4,13.88,0.1,"R14093"
1,201907,201907,53,2,4,3,4,3,4,13.88,0.1,"R14094"
1,201907,201907,52,2,3,3,3,3,4,15.9,0.15,"R14095"
1,201907,201907,52,2,2,4,2,4,2,15.9,0.15,"R14096"
2,201907,201907,52,2,4,3,3,3,4,15.9,0.15,"R14097"
1,201907,201907,52,2,4,2,2,3,3,15.9,0.15,"R14098"
1,201908,201908,58,2,3,2,2,3,3,15.9,0.15,"R14099"
1,201907,201907,52,2,4,2,3,3,4,15.9,0.15,"R14100"
1,201907,201907,52,2,3,3,3,2,4,15.9,0.15,"R14101"
1,201908,201908,65,2,4,2,2,3,4,13.99,0.09,"R14102"
1,201908,201908,65,2,2,4,4,3,3,13.99,0.09,"R14103"
1,201908,201908,65,2,3,2,3,2,4,13.99,0.09,"R14104"
1,201908,201908,65,2,3,4,4,4,4,13.99,0.09,"R14105"
1,201908,201908,65,2,3,4,4,4,5,13.99,0.09,"R14106"
2,201908,201908,65,2,4,2,2,2,3,13.99,0.09,"R14107"
2,201908,201908,65,2,3,4,3,3,4,13.99,0.09,"R14108"
2,201908,201908,65,2,3,4,4,3,4,13.99,0.09,"R14109"
1,201908,201908,56,2,5,2,4,3,3,13.63,0.07,"R14110"
2,201908,201908,74,2,4,2,2,4,4,13.63,0.07,"R14111"
2,201908,201908,59,2,4,2,3,3,4,13.63,0.07,"R14112"
1,201908,201908,59,2,5,2,2,2,3,13.63,0.07,"R14113"
1,201908,201908,59,2,4,3,2,3,4,13.63,0.07,"R14114"
2,201908,201908,59,2,5,3,3,3,4,13.63,0.07,"R14115"
1,201908,201908,56,2,4,4,4,3,4,13.63,0.07,"R14116"
2,201908,201908,59,2,4,3,3,3,4,13.63,0.07,"R14117"
2,201908,201908,55,2,3,4,4,3,5,13.63,0.07,"R14118"
1,201908,201908,59,2,3,4,4,3,4,13.63,0.07,"R14119"
2,201908,201908,56,2,5,4,5,5,3,13.63,0.07,"R14120"
2,201908,201908,62,2,3,2,3,2,3,13.28,0.08,"R14121"
2,201908,201908,54,2,3,4,4,3,3,13.28,0.08,"R14122"
2,201908,201908,54,2,3,3,3,3,4,13.28,0.08,"R14123"
1,201908,201908,54,2,4,2,3,3,3,13.28,0.08,"R14124"
1,201908,201908,58,2,3,4,3,3,5,13.28,0.08,"R14125"
2,201908,201908,58,2,4,2,3,3,4,13.28,0.08,"R14126"
1,201908,201908,52,2,4,1,2,2,3,12.76,0.05,"R14127"
1,201908,201908,52,2,4,3,4,2,4,12.76,0.05,"R14128"
2,201908,201908,52,2,4,2,4,2,4,12.76,0.05,"R14129"
1,201908,201908,52,2,5,2,2,2,3,12.76,0.05,"R14130"
2,201908,201908,52,2,3,3,4,3,4,12.76,0.05,"R14131"
1,201908,201908,52,2,5,3,3,3,4,12.76,0.05,"R14132"
1,201908,201908,55,2,5,3,3,3,4,13.73,0.08,"R14133"
1,201908,201908,55,2,3,3,3,2,2,13.73,0.08,"R14134"
2,201908,201908,55,2,4,2,2,2,2,13.73,0.08,"R14135"
1,201908,201908,55,2,3,4,4,4,4,13.73,0.08,"R14136"
1,201908,201908,55,2,3,4,4,3,4,13.73,0.08,"R14137"
2,201908,201908,56,2,4,4,4,4,5,14.47,0.12,"R14138"
2,201908,201908,56,2,3,2,4,3,3,14.47,0.12,"R14139"
1,201908,201908,56,2,4,3,3,3,4,14.47,0.12,"R14140"
2,201908,201908,56,2,3,3,3,3,4,14.47,0.12,"R14141"
1,201908,201908,56,2,4,3,3,3,4,14.47,0.12,"R14142"
2,201908,201908,56,2,3,4,3,3,4,14.47,0.12,"R14143"
1,201909,201909,57,2,3,4,3,3,4,14.14,0.07,"R14144"
1,201909,201909,56,2,3,3,3,3,4,14.14,0.07,"R14145"
2,201909,201909,57,2,1,5,3,2,1,14.14,0.07,"R14146"
2,201909,201909,57,2,3,4,3,3,4,14.14,0.07,"R14147"
2,201909,201909,56,2,3,4,4,3,4,14.14,0.07,"R14148"
2,201909,201909,56,2,2,4,3,3,2,14.14,0.07,"R14149"
1,201909,201909,57,2,3,3,4,3,4,14.14,0.07,"R14150"
2,201909,201909,57,2,3,4,4,3,4,14.14,0.07,"R14151"
1,201909,201909,56,2,4,3,4,3,4,14.14,0.07,"R14152"
1,201909,201909,56,2,4,2,2,2,3,14.14,0.07,"R14153"
1,201909,201909,64,2,4,3,3,3,4,13.08,0.07,"R14154"
1,201909,201909,65,2,3,5,5,3,4,13.08,0.07,"R14155"
2,201909,201909,65,2,3,3,4,3,4,13.08,0.07,"R14156"
1,201909,201909,65,2,4,3,4,3,4,13.08,0.07,"R14157"
1,201909,201909,65,2,4,3,3,3,4,13.08,0.07,"R14158"
1,201909,201909,65,2,4,3,4,4,5,13.08,0.07,"R14159"
1,201909,201909,64,2,1,4,2,2,2,13.08,0.07,"R14160"
2,201909,201909,55,2,3,3,4,3,4,13.08,0.07,"R14161"
1,201909,201909,55,2,4,3,3,3,4,13.08,0.07,"R14162"
1,201909,201909,64,2,3,3,3,3,4,13.08,0.07,"R14163"
2,201909,201909,64,2,3,5,4,4,4,13.08,0.07,"R14164"
1,201909,201909,62,2,1,4,3,2,2,15.88,0.15,"R14165"
1,201909,201909,62,2,3,2,3,3,3,15.88,0.15,"R14166"
2,201909,201909,62,2,3,4,4,2,4,15.88,0.15,"R14167"
1,201909,201909,56,2,4,2,4,2,3,15.88,0.15,"R14168"
2,201909,201909,56,2,3,3,4,3,4,15.88,0.15,"R14169"
2,201909,201909,56,2,4,3,4,3,4,15.88,0.15,"R14170"
1,201909,201909,57,2,5,2,2,2,3,12.7,0.04,"R14171"
1,201909,201909,57,2,4,2,2,2,2,12.7,0.04,"R14172"
2,201909,201909,58,2,5,2,3,2,3,12.7,0.04,"R14173"
1,201909,201909,57,2,4,3,4,3,5,12.7,0.04,"R14174"
2,201909,201909,57,2,4,4,4,4,5,12.7,0.04,"R14175"
1,201909,201909,57,2,4,3,4,3,4,12.7,0.04,"R14176"
2,201909,201909,58,2,4,3,4,3,5,12.7,0.04,"R14177"
1,201909,201909,60,2,3,4,3,3,4,12.7,0.04,"R14178"
1,201909,201909,57,2,4,3,4,3,4,12.7,0.04,"R14179"
2,201909,201909,57,2,4,2,3,2,4,12.7,0.04,"R14180"
2,201909,201909,52,2,2,4,2,3,3,13.14,0.07,"R14181"
1,201909,201909,52,2,3,4,4,4,3,13.14,0.07,"R14182"
2,201909,201909,52,2,4,3,3,4,4,13.14,0.07,"R14183"
1,201909,201909,52,2,4,3,4,4,4,13.14,0.07,"R14184"
2,201909,201909,52,2,3,4,3,3,4,13.14,0.07,"R14185"
2,201909,201909,52,2,4,2,3,2,3,13.14,0.07,"R14186"
1,201909,201909,52,2,4,3,5,3,4,13.22,0.06,"R14187"
1,201910,66,62,2,4,3,4,3,4,13.22,0.06,"R14188"
2,201909,201909,52,2,3,4,5,4,5,13.22,0.06,"R14189"
1,201909,201909,52,2,4,4,5,5,5,13.22,0.06,"R14190"
2,201909,201909,52,2,4,2,5,2,3,13.22,0.06,"R14191"
2,201909,201909,52,2,3,5,4,4,3,13.22,0.06,"R14192"
2,201909,201909,52,2,4,4,5,4,5,13.22,0.06,"R14193"
1,201909,201909,51,2,4,5,5,4,5,15.17,0.12,"R14194"
1,201909,201909,51,2,5,3,4,3,4,15.17,0.12,"R14195"
2,201909,201909,51,2,3,5,5,4,5,15.17,0.12,"R14196"
2,201909,201909,51,2,2,4,5,2,4,15.17,0.12,"R14197"
1,201909,201909,51,2,4,4,5,4,4,15.17,0.12,"R14198"
2,201909,201909,51,2,3,5,5,4,4,15.17,0.12,"R14199"
2,201909,201909,51,2,3,2,2,3,2,15.17,0.12,"R14200"
1,201910,66,58,2,3,4,3,3,4,13.82,0.08,"R14201"
1,201910,66,57,2,2,4,3,3,2,13.82,0.08,"R14202"
1,201910,66,57,2,3,5,3,3,4,13.82,0.08,"R14203"
2,201910,66,57,2,3,4,4,3,4,13.82,0.08,"R14204"
1,201910,66,58,2,4,2,2,2,2,15.86,0.16,"R14205"
2,201910,66,58,2,4,3,4,3,4,15.86,0.16,"R14206"
2,201910,66,58,2,3,4,4,4,5,15.86,0.16,"R14207"
2,201910,66,58,2,3,4,3,4,4,15.86,0.16,"R14208"
1,201910,66,52,2,4,3,4,3,5,12.51,0.05,"R14209"
1,201910,66,52,2,5,3,4,3,3,12.51,0.05,"R14210"
2,201910,66,52,2,3,4,4,3,4,12.51,0.05,"R14211"
2,201910,66,53,2,4,4,5,4,5,12.51,0.05,"R14212"
1,201910,66,52,2,3,3,3,3,4,12.51,0.05,"R14213"
2,201910,66,53,2,3,5,5,4,4,12.51,0.05,"R14214"
2,201910,66,53,2,5,3,4,2,4,12.51,0.05,"R14215"
2,201910,66,53,2,5,4,4,4,4,12.51,0.05,"R14216"
1,201911,201911,53,2,4,3,3,3,4,13.59,0.07,"R14217"
2,201911,201911,53,2,4,4,4,4,5,13.59,0.07,"R14218"
2,201911,201911,53,2,4,3,3,3,4,13.59,0.07,"R14219"
2,201911,201911,53,2,4,2,3,2,3,14.19,0.08,"R14220"
1,201911,201911,53,2,5,2,3,3,4,14.19,0.08,"R14221"
1,201911,201911,53,2,5,2,3,2,2,14.19,0.08,"R14222"
1,201911,201911,53,2,3,4,3,3,4,14.19,0.08,"R14223"
1,201911,201911,53,2,4,4,4,4,5,14.19,0.08,"R14224"
1,201911,201911,53,2,4,1,3,4,2,14.19,0.08,"R14225"
1,201911,201911,53,2,4,2,2,3,3,14.19,0.08,"R14226"
1,201911,201911,52,2,3,4,3,3,4,16.31,0.17,"R14227"
2,201911,201911,52,2,3,4,3,3,4,16.31,0.17,"R14228"
1,201911,201911,52,2,4,3,3,3,4,16.31,0.17,"R14229"
2,201911,201911,52,2,4,2,2,3,2,16.31,0.17,"R14230"
2,201911,201911,52,2,3,4,4,3,4,16.31,0.17,"R14231"
1,201911,201911,63,2,3,4,3,3,4,16.31,0.17,"R14232"
2,201911,201911,52,2,3,4,4,4,5,16.31,0.17,"R14233"
1,201911,201911,55,2,4,4,4,4,5,15.15,0.13,"R14234"
1,201911,201911,55,2,4,2,3,2,2,15.15,0.13,"R14235"
